8.6821304,50.110916
8.6821304,50.110916
8.6820001,50.1108833
8.681273600000001,50.1108057
8.681058500000001,50.1107702
8.6809107,50.1107386
8.6807587,50.1107025
8.680451,50.1106175
8.6802636,50.11057159999999
8.680102099999999,50.1105388
8.6799669,50.11052440000001
8.679870299999999,50.110515
8.6796384,50.1105102
8.6794674,50.1105159
8.679465,50.1105448
8.679496500000001,50.1107968
8.679490700000001,50.1109529
8.679433400000001,50.111195
8.6794122,50.1112713
8.6790374,50.1111886
8.6785169,50.1110533
8.6782968,50.11093
8.6781965,50.11083980000001
8.677970500000001,50.110671
8.6779171,50.1106214
8.677755700000001,50.1104638
8.6777251,50.11043430000001
8.6776851,50.1103958
8.6776464,50.1103444
8.677616499999999,50.1102994
8.677506599999999,50.11012130000001
8.677497600000001,50.11010640000001
8.677464199999999,50.1100516
8.677238900000001,50.10978769999999
8.677000700000001,50.1096817
8.6767927,50.1095717
8.676753100000001,50.1095507
8.676560500000001,50.1094711
8.676543499999999,50.1094641
8.6763467,50.1094164
8.6762991,50.1094069
8.676091400000001,50.1093652
8.675891099999999,50.10933800000001
8.6757016,50.10931360000001
8.674957300000001,50.10923220000001
8.674955799999999,50.109232
8.6749323,50.10922939999999
8.6749262,50.1092287
8.6748937,50.1092251
8.6747838,50.10921310000001
8.674749200000001,50.1092094
8.6747218,50.1092065
8.6745667,50.1091897
8.6742683,50.1091154
8.674179199999999,50.1090932
8.6737611,50.1089767
8.6733276,50.10878
8.6733066,50.10876569999999
8.6733045,50.1087643
8.673300599999999,50.1087617
8.6730996,50.1086253
8.6730506,50.108592
8.672941099999999,50.10851779999999
8.6729185,50.1084985
8.672794100000001,50.1083723
8.6727934,50.10837149999999
8.672593000000001,50.1082209
8.6723929,50.10807009999999
8.671541400000001,50.1076017
8.6710735,50.1073444
8.670956800000001,50.1072842
8.670820000000001,50.107218
8.670605399999999,50.1070623
8.670350600000001,50.1069023
8.669965700000001,50.10667179999999
8.669119500000001,50.1061953
8.6689948,50.10611529999999
8.6688016,50.1060035
8.6685508,50.1058598
8.6683001,50.1057084
8.6679621,50.1054986
8.6677757,50.1053833
8.6675906,50.105268
8.667437700000001,50.1051743
8.6673103,50.1050977
8.6672245,50.1050461
8.66714,50.1050005
8.666959,50.10490249999999
8.666816799999999,50.1048319
8.6665472,50.10469950000001
8.6662911,50.1045894
8.665861899999999,50.1044173
8.665503899999999,50.1042771
8.664982200000001,50.1040741
8.664790399999999,50.1040002
8.664749,50.1039867
8.664585600000001,50.1039288
8.6641584,50.1037614
8.663877400000001,50.10364750000001
8.663758400000001,50.1036314
8.6637,50.103607
8.663417600000001,50.10350210000001
8.663179400000001,50.10341469999999
8.663059000000001,50.1033519
8.6624683,50.1030544
8.662278499999999,50.1029588
8.662127399999999,50.10288969999999
8.661167600000001,50.102436
8.659920899999999,50.1018521
8.6596346,50.101718
8.659538599999999,50.1016785
8.6594227,50.1016241
8.658940100000001,50.101398
8.658444299999999,50.1011219
8.6582042,50.1010015
8.6581238,50.1009636
8.658056699999999,50.1009344
8.657977600000001,50.1009059
8.6578783,50.1008718
8.657681200000001,50.1008112
8.6574384,50.10074410000001
8.656866000000001,50.1005577
8.6564903,50.1004354
8.6561416,50.1003322
8.6553463,50.10009220000001
8.6550841,50.1000109
8.6532138,50.0994307
8.653152800000001,50.09941259999999
8.6518911,50.0990197
8.6516357,50.0989402
8.65086,50.0987302
8.650767399999999,50.09870040000001
8.650286100000001,50.0985525
8.6501664,50.0985322
8.649981800000001,50.0984781
8.6496005,50.09836630000001
8.6494888,50.0983318
8.649048499999999,50.0982074
8.6487111,50.0980961
8.6486255,50.0980678
8.648565700000001,50.0980258
8.6474189,50.0976726
8.6471573,50.097592
8.6466241,50.0974277
8.6459101,50.0972073
8.6451589,50.0969748
8.6442587,50.0966853
8.644066,50.09662460000001
8.6435239,50.0964539
8.6433202,50.09638770000001
8.6422317,50.096042
8.641465,50.0957949
8.6414042,50.09577529999999
8.6412151,50.0957133
8.6410891,50.0956712
8.640954900000001,50.095623
8.640803399999999,50.09556190000001
8.6406653,50.0955026
8.640525800000001,50.095438
8.640385,50.0953726
8.6402576,50.0953116
8.6401181,50.0952427
8.639978599999999,50.09517389999999
8.6398458,50.0951077
8.639738599999999,50.0950526
8.6396031,50.0949812
8.6394596,50.0949425
8.6392598,50.09483660000001
8.6388487,50.0946332
8.638368,50.0943953
8.6373742,50.0939092
8.6358169,50.0931391
8.6356944,50.09307939999999
8.635426900000001,50.09295039999999
8.634537699999999,50.0925216
8.634228500000001,50.09233900000001
8.6341318,50.0922905
8.633940000000001,50.0922127
8.6335724,50.09208739999999
8.633335799999999,50.0920198
8.632996,50.0919405
8.6328155,50.0919059
8.6327947,50.0919019
8.6326237,50.0918688
8.631941100000001,50.09170749999999
8.631871,50.0916919
8.6317346,50.0916616
8.6314297,50.09160090000001
8.6310784,50.0915412
8.630656500000001,50.091526
8.630535399999999,50.09150930000001
8.630061899999999,50.0914536
8.630043799999999,50.0914525
8.630015800000001,50.0914508
8.6297716,50.09145520000001
8.629702399999999,50.09144529999999
8.6292095,50.0914339
8.6291756,50.091433
8.628822,50.0914235
8.628615399999999,50.0914184
8.626536099999999,50.0913941
8.626408,50.0913926
8.6262466,50.0913868
8.6260472,50.0913797
8.625705200000001,50.091365
8.6253163,50.0913435
8.624859000000001,50.09131430000001
8.6245452,50.0912902
8.6243132,50.0912704
8.624067800000001,50.0912454
8.623731100000001,50.091211
8.623302000000001,50.091162
8.6229493,50.09111720000001
8.6228877,50.0911084
8.622595199999999,50.0910665
8.6222291,50.09101230000001
8.6217969,50.0909418
8.621601500000001,50.0909099
8.6208867,50.0907937
8.620669400000001,50.0907567
8.6203757,50.0907154
8.620190600000001,50.0906982
8.620008199999999,50.0906836
8.619793700000001,50.0906741
8.619595199999999,50.09066979999999
8.619240400000001,50.09068560000001
8.6188789,50.0907226
8.618505499999999,50.0907734
8.6183145,50.0908313
8.618134899999999,50.0909101
8.6180021,50.0909805
8.6178612,50.0910826
8.6177831,50.0911575
8.6177332,50.0912216
8.617685699999999,50.091298
8.61763,50.0914426
8.617585200000001,50.09154969999999
8.617540399999999,50.0916569
8.617457,50.0918652
8.6174255,50.0919562
8.6172454,50.09237970000001
8.617180599999999,50.0925321
8.6171693,50.0925569
8.6170671,50.0927663
8.617017199999999,50.09287610000001
8.6168911,50.0931813
8.616423599999999,50.0941887
8.616306,50.0944143
8.6162758,50.094468
8.6162717,50.0944728
8.616063499999999,50.0946119
8.615916199999999,50.09487369999999
8.615791400000001,50.095092
8.6157243,50.09520479999999
8.615660699999999,50.0953062
8.615563999999999,50.0954644
8.6154405,50.095647
8.615112099999999,50.0961336
8.6150378,50.0962318
8.6149463,50.09637039999999
8.6147931,50.09656509999999
8.614777999999999,50.0965846
8.6146096,50.0967987
8.614479899999999,50.09695640000001
8.6143745,50.0970882
8.614278000000001,50.097203
8.6141579,50.09734520000001
8.6139355,50.0975948
8.6137789,50.0977682
8.613614399999999,50.0979475
8.613509499999999,50.0980561
8.6133559,50.0982151
8.613102100000001,50.0984669
8.6129654,50.0986028
8.6127184,50.0988338
8.6126659,50.0988812
8.612341199999999,50.0991745
8.6121584,50.09933950000001
8.6121046,50.09938469999999
8.611654700000001,50.0997702
8.611644,50.099779
8.6115031,50.0998953
8.611376699999999,50.1000008
8.611335499999999,50.1000353
8.611269800000001,50.10008980000001
8.6112682,50.1000911
8.6112389,50.10011589999999
8.611078300000001,50.1002495
8.611051099999999,50.1002719
8.6109726,50.100337
8.6109212,50.10037989999999
8.6108742,50.1004223
8.610356100000001,50.10084539999999
8.6101834,50.1009864
8.6100616,50.1010858
8.609771,50.1013272
8.609475099999999,50.101575
8.6093095,50.10171429999999
8.6091493,50.1018501
8.608868899999999,50.1020905
8.608708,50.1022294
8.6085257,50.10238819999999
8.6082602,50.10262280000001
8.608139299999999,50.1027295
8.607990600000001,50.102864
8.607818699999999,50.1030157
